DATA_YEAR,STATE_ABBR,POPULATION_GROUP_DESC,TIME_0001_0600_CNT,TIME_0601_1200_CNT,TIME_1201_1800_CNT,TIME_1801_0000_CNT,FIREARM_INJURY_CNT,FIREARM_NO_INJURY_CNT,KNIFE_INJURY_CNT,KNIFE_NO_INJURY_CNT,HANDS_FISTS_FEET_INJURY_CNT,HANDS_FISTS_FEET_NO_INJURY_CNT,OTHER_INJURY_CNT,OTHER_NO_INJURY_CNT,LEOKA_FELONY_KILLED,LEOKA_ACCIDENT_KILLED,TOTAL_ASSAULTED
2018,FL,"Cities from 25,000 thru 49,999",4,1,0,9,0,0,0,0,0,12,0,2,0,0,14
2018,FL,"Cities from 10,000 thru 24,999",1,1,0,4,0,0,0,0,3,2,0,1,0,0,6
2018,MO,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,0,1,1,0,0,0,2
2018,WA,"Cities from 10,000 thru 24,999",0,1,0,1,0,0,0,0,2,0,0,0,0,0,2
2018,MA,"Cities from 10,000 thru 24,999",0,0,1,5,0,0,0,0,1,3,0,2,0,0,6
2018,CA,"Cities from 10,000 thru 24,999",2,1,0,2,0,0,0,0,2,0,1,2,0,0,5
2018,TN,"Cities from 2,500 thru 9,999",0,0,2,1,0,0,0,0,3,0,0,0,0,0,3
2018,FL,"Cities from 10,000 thru 24,999",2,0,1,1,0,1,0,0,1,2,0,0,0,0,4
2018,FL,"MSA counties 100,000 or over",11,4,16,19,0,4,0,0,9,27,1,9,0,0,50
2018,OK,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,1,0,1,0,0,0,2
2018,TX,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,MO,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,SC,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,TN,"MSA counties under 10,000",0,3,2,2,0,0,0,0,0,2,1,4,0,0,7
2018,WA,"Cities from 2,500 thru 9,999",0,0,1,3,0,0,0,0,0,4,0,0,0,0,4
2018,OK,"MSA counties from 10,000 thru 24,999",2,1,5,1,0,2,0,0,2,5,0,0,0,0,9
2018,CO,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,TN,"Non-MSA counties from 25,000 thru 99,999",0,0,1,1,0,0,0,1,0,1,0,0,0,0,2
2018,TN,"Cities from 10,000 thru 24,999",1,0,7,1,0,0,0,0,4,4,1,0,0,0,9
2018,PA,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,WI,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,PA,"Cities from 25,000 thru 49,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,PA,"Cities from 2,500 thru 9,999",0,0,4,0,0,0,0,0,4,0,0,0,0,0,4
2018,MA,"Cities from 10,000 thru 24,999",0,0,1,1,0,0,0,0,0,0,0,2,0,0,2
2018,CA,"MSA counties from 25,000 thru 99,999",7,22,15,25,0,8,0,7,2,49,0,3,0,0,69
2018,WI,"Non-MSA counties from 25,000 thru 99,999",1,0,0,1,0,0,0,0,2,0,0,0,0,0,2
2018,KS,"Cities from 50,000 thru 99,999",7,6,10,5,0,0,0,0,5,13,1,9,0,0,28
2018,WI,"Cities from 25,000 thru 49,999",1,1,6,6,0,0,0,0,9,5,0,0,0,0,14
2018,WI,"MSA counties from 25,000 thru 99,999",0,2,2,1,0,0,0,0,3,2,0,0,0,0,5
2018,AL,"Cities from 2,500 thru 9,999",1,2,1,3,0,0,0,0,0,1,0,6,0,0,7
2018,VT,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,KY,"MSA counties from 25,000 thru 99,999",0,1,3,0,0,0,0,0,2,1,0,1,0,0,4
2018,TN,"MSA counties 100,000 or over",18,41,34,32,0,14,1,5,22,43,10,30,0,0,125
2018,MI,"Cities from 50,000 thru 99,999",3,0,5,3,0,3,0,0,1,4,0,3,0,0,11
2018,KY,"Cities from 10,000 thru 24,999",1,1,1,2,0,0,0,0,1,3,0,1,0,0,5
2018,TN,"Cities from 10,000 thru 24,999",0,1,4,2,0,0,0,0,0,1,0,6,0,0,7
2018,CT,"Cities from 25,000 thru 49,999",0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
2018,WA,"Cities from 10,000 thru 24,999",1,3,1,1,0,0,0,0,4,1,1,0,0,0,6
2018,TX,"Cities from 2,500 thru 9,999",1,1,1,4,0,0,0,0,1,6,0,0,0,0,7
2018,VA,"Non-MSA counties from 25,000 thru 99,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,PA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,KY,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2018,CO,"Cities from 2,500 thru 9,999",1,0,2,2,0,0,0,0,3,2,0,0,0,0,5
2018,MT,"Non-MSA counties under 10,000",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,WY,"Cities from 10,000 thru 24,999",0,1,2,1,0,0,0,0,3,1,0,0,0,0,4
2018,AR,"Cities from 25,000 thru 49,999",6,0,0,5,0,0,0,0,7,2,1,1,0,0,11
2018,PA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,MA,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,KY,"Cities from 10,000 thru 24,999",1,0,1,0,0,1,0,0,0,1,0,0,0,0,2
2018,WA,"Cities from 50,000 thru 99,999",1,2,2,2,0,0,0,0,0,6,0,1,0,0,7
2018,ID,"Cities under 2,500",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,ID,"Non-MSA counties under 10,000",1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2018,LA,"Cities from 100,000 thru 249,999",22,16,16,36,1,3,0,0,10,71,1,4,0,0,90
2018,MO,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,MT,"Cities from 2,500 thru 9,999",0,1,2,6,0,0,0,0,1,6,0,2,0,0,9
2018,NM,"Non-MSA counties under 10,000",0,1,3,6,0,4,0,0,1,4,0,1,0,0,10
2018,AZ,"Cities from 25,000 thru 49,999",5,4,5,4,0,0,0,0,6,10,1,1,0,0,18
2018,CA,"Cities from 10,000 thru 24,999",3,1,2,2,0,0,0,0,7,1,0,0,0,0,8
2018,MO,"Cities from 10,000 thru 24,999",4,0,1,3,0,0,0,0,0,6,0,2,0,0,8
2018,TX,"Cities from 2,500 thru 9,999",0,3,2,3,0,0,0,0,1,7,0,0,0,0,8
2018,CO,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,OR,"Cities from 10,000 thru 24,999",0,0,3,0,0,0,0,0,3,0,0,0,0,0,3
2018,CA,"Cities from 100,000 thru 249,999",4,3,11,10,0,0,0,0,15,12,0,1,0,0,28
2018,KY,"Non-MSA counties under 10,000",2,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2018,KY,"Cities from 2,500 thru 9,999",1,1,0,0,0,0,0,0,0,0,1,1,0,0,2
2018,SC,"Cities from 10,000 thru 24,999",0,2,1,1,0,0,0,0,4,0,0,0,0,0,4
2018,SD,"Cities from 100,000 thru 249,999",13,4,18,15,0,3,0,0,11,28,1,7,0,0,50
2018,CA,"Non-MSA counties from 10,000 thru 24,999",0,0,4,6,0,0,0,0,6,4,0,0,0,0,10
2018,SD,"Cities under 2,500",2,1,1,1,0,0,0,0,2,2,1,0,0,0,5
2018,WA,"MSA counties from 25,000 thru 99,999",2,0,1,1,0,0,0,0,1,3,0,0,0,0,4
2018,ME,"Cities from 2,500 thru 9,999",3,0,0,4,0,0,0,0,4,3,0,0,0,0,7
2018,TN,"MSA counties from 10,000 thru 24,999",3,1,2,1,0,0,0,0,0,3,2,2,0,0,7
2018,RI,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MO,"Cities from 10,000 thru 24,999",0,0,2,3,0,0,0,0,2,3,0,0,0,0,5
2018,TN,"Cities from 2,500 thru 9,999",0,1,0,2,0,0,0,0,0,2,0,1,0,0,3
2018,TX,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,GA,"Cities from 50,000 thru 99,999",6,0,1,1,0,0,0,0,1,6,0,1,0,0,8
2018,TN,"Cities from 50,000 thru 99,999",3,0,0,5,0,0,0,0,1,5,0,2,0,0,8
2018,WA,"Cities from 10,000 thru 24,999",1,1,1,0,0,0,0,0,1,1,0,1,0,0,3
2018,WA,"MSA counties 100,000 or over",4,4,7,6,0,0,0,0,9,7,3,2,0,0,21
2018,WA,"Cities from 10,000 thru 24,999",2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2018,AZ,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,NM,"Non-MSA counties under 10,000",0,0,5,0,0,0,0,0,0,4,0,1,0,0,5
2018,ID,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,TN,"Cities from 10,000 thru 24,999",1,0,1,0,0,0,0,0,1,1,0,0,0,0,2
2018,CA,"Cities from 10,000 thru 24,999",1,0,1,1,0,0,0,0,2,1,0,0,0,0,3
2018,AK,"Cities from 2,500 thru 9,999",0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
2018,OH,"Cities from 10,000 thru 24,999",0,0,2,0,0,0,0,0,2,0,0,0,0,0,2
2018,NJ,"Cities from 2,500 thru 9,999",1,0,2,1,0,0,0,0,1,3,0,0,0,0,4
2018,KY,"Cities from 10,000 thru 24,999",1,0,3,3,0,0,0,0,1,5,1,0,0,0,7
2018,MA,"Cities from 10,000 thru 24,999",1,0,0,1,0,0,0,0,1,1,0,0,0,0,2
2018,ME,"Non-MSA counties from 25,000 thru 99,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2018,NH,"Cities from 10,000 thru 24,999",0,0,3,1,0,0,0,0,0,4,0,0,0,0,4
2018,MA,"Cities from 50,000 thru 99,999",0,2,5,7,0,0,0,0,3,6,2,3,0,0,14
2018,TN,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,CA,"MSA counties 100,000 or over",4,6,7,13,0,0,1,0,9,18,2,0,0,0,30
2018,PA,"Cities from 2,500 thru 9,999",0,3,2,3,0,0,0,0,0,8,0,0,0,0,8
2018,IN,"Cities from 100,000 thru 249,999",14,6,14,21,0,1,0,1,16,29,4,4,0,0,55
2018,NJ,"Cities from 25,000 thru 49,999",0,1,4,2,0,0,0,0,0,5,0,2,0,0,7
2018,VT,"Cities from 10,000 thru 24,999",1,1,3,1,0,0,0,0,2,1,1,2,0,0,6
2018,TN,"Cities under 2,500",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,KY,"Cities under 2,500",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,WV,"Cities from 10,000 thru 24,999",4,0,0,0,0,0,0,0,1,3,0,0,0,0,4
2018,OK,"Cities under 2,500",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,FL,"Cities from 10,000 thru 24,999",0,1,1,2,0,0,0,0,2,2,0,0,0,0,4
2018,CA,"Cities from 10,000 thru 24,999",0,2,3,7,0,1,0,1,2,7,0,1,0,0,12
2018,OH,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,NJ,"Cities under 2,500",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
2018,MA,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,MI,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,VA,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,TX,"Cities from 10,000 thru 24,999",1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2018,RI,"Cities from 25,000 thru 49,999",1,2,0,2,0,0,0,0,1,3,0,1,0,0,5
2018,MI,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,FL,"Cities from 10,000 thru 24,999",1,2,2,2,0,0,0,0,2,2,1,2,0,0,7
2018,UT,"Cities from 10,000 thru 24,999",4,0,3,3,0,0,0,0,6,1,3,0,0,0,10
2018,TX,"Cities from 2,500 thru 9,999",4,0,1,0,0,0,0,0,5,0,0,0,0,0,5
2018,CA,"Cities from 25,000 thru 49,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,FL,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,ME,"Cities from 25,000 thru 49,999",2,0,6,4,0,0,0,1,1,10,0,0,0,0,12
2018,UT,"Cities from 25,000 thru 49,999",3,2,8,5,0,0,0,2,6,10,0,0,0,0,18
2018,CA,"Cities from 50,000 thru 99,999",7,5,5,6,0,0,0,0,4,10,4,5,0,0,23
2018,NJ,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,MA,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MA,"Cities from 10,000 thru 24,999",13,2,6,2,0,0,0,0,6,12,0,5,0,0,23
2018,NC,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,NM,"Cities under 2,500",1,0,1,4,0,0,0,0,0,5,0,1,0,0,6
2018,PA,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,1,0,1,0,0,0,2
2018,LA,"Cities under 2,500",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
2018,CO,"Cities under 2,500",2,0,1,2,0,0,0,0,0,5,0,0,0,0,5
2018,MI,"Cities from 50,000 thru 99,999",1,0,3,4,0,0,0,0,3,5,0,0,0,0,8
2018,KY,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,CT,"Cities from 25,000 thru 49,999",3,0,0,5,0,0,0,0,3,5,0,0,0,0,8
2018,FL,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,PA,"Cities from 10,000 thru 24,999",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
2018,NV,"Cities from 100,000 thru 249,999",4,4,3,13,0,0,0,0,4,18,1,1,0,0,24
2018,TN,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
2018,SC,"Cities from 25,000 thru 49,999",2,2,2,7,0,0,0,1,6,4,1,1,0,0,13
2018,SC,"MSA counties 100,000 or over",2,1,7,2,0,6,0,0,3,2,1,0,0,0,12
2018,SD,"Cities from 10,000 thru 24,999",0,1,3,1,0,0,0,0,3,2,0,0,0,0,5
2018,TX,"Cities from 2,500 thru 9,999",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018,MA,"Cities from 10,000 thru 24,999",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2018,ID,"Cities under 2,500",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2018,TX,"Cities under 2,500",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,WA,"Cities from 100,000 thru 249,999",16,10,23,27,0,4,0,5,21,28,3,15,0,0,76
2018,WA,"Cities from 50,000 thru 99,999",6,5,4,4,0,0,0,1,5,11,0,2,0,0,19
2018,VA,"MSA counties 100,000 or over",5,6,7,8,0,0,0,0,1,25,0,0,0,0,26
2018,TN,"Cities under 2,500",1,0,0,1,0,0,0,0,0,2,0,0,0,0,2
2018,TN,"Cities from 25,000 thru 49,999",0,0,1,1,0,0,1,0,0,1,0,0,0,0,2
2018,NJ,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
2018,PA,"Cities from 25,000 thru 49,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2018,NY,"Cities from 25,000 thru 49,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,AR,"Cities from 50,000 thru 99,999",22,15,38,23,0,4,0,0,18,68,6,2,0,0,98
2018,PA,"Cities from 2,500 thru 9,999",2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,CO,"Cities under 2,500",0,0,3,0,0,0,0,0,3,0,0,0,0,0,3
2018,KY,"Cities from 2,500 thru 9,999",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2018,MA,"Cities from 100,000 thru 249,999",77,43,106,106,2,8,2,9,44,232,7,28,0,0,332
2018,MO,"Cities from 100,000 thru 249,999",43,12,15,50,0,10,0,3,2,88,2,15,0,0,120
2018,OR,"Cities from 50,000 thru 99,999",1,0,3,3,0,0,0,0,7,0,0,0,0,0,7
2018,TN,"Cities from 10,000 thru 24,999",2,0,0,6,0,2,0,0,0,4,1,1,0,0,8
2018,VT,"Cities from 2,500 thru 9,999",1,0,0,3,0,0,0,0,1,3,0,0,0,0,4
2018,UT,"Cities from 25,000 thru 49,999",3,1,1,8,0,0,0,0,4,8,0,1,0,0,13
2018,VT,"Cities from 2,500 thru 9,999",2,2,1,2,0,0,0,0,6,1,0,0,0,0,7
2018,WV,"Cities from 10,000 thru 24,999",4,0,0,0,0,0,0,0,2,2,0,0,0,0,4
2018,FL,"Cities from 10,000 thru 24,999",6,0,5,13,0,0,0,2,1,21,0,0,0,0,24
2018,FL,"Cities from 2,500 thru 9,999",0,2,0,1,0,0,0,0,0,3,0,0,0,0,3
2018,LA,"MSA counties from 25,000 thru 99,999",9,4,3,5,0,0,0,0,8,11,1,1,0,0,21
2018,MO,"Cities from 50,000 thru 99,999",7,2,6,10,0,2,0,1,6,16,0,0,0,0,25
2018,MO,"MSA counties 100,000 or over",4,2,8,6,0,0,0,0,6,10,1,3,0,0,20
2018,MI,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,MI,"MSA counties from 25,000 thru 99,999",0,3,3,4,0,0,0,0,6,2,1,1,0,0,10
2018,MO,"Cities from 2,500 thru 9,999",1,0,2,1,0,0,0,0,1,3,0,0,0,0,4
2018,MI,"Cities from 50,000 thru 99,999",2,0,2,2,0,0,0,0,2,2,1,1,0,0,6
2018,FL,"Cities from 50,000 thru 99,999",0,0,0,2,0,1,0,0,0,1,0,0,0,0,2
2018,WI,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2018,OR,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,MI,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,FL,"MSA counties 100,000 or over",12,7,8,12,0,0,0,0,8,30,1,0,0,0,39
2018,VT,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,MI,"Cities from 2,500 thru 9,999",3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2018,MI,"Non-MSA counties from 25,000 thru 99,999",0,1,1,2,0,0,0,0,0,1,0,3,0,0,4
2018,MO,"Cities from 50,000 thru 99,999",5,12,7,13,0,5,0,0,5,22,3,2,0,0,37
2018,MO,"Cities from 250,000 thru 499,999",40,48,71,86,1,35,0,4,42,128,7,28,0,0,245
2018,MO,"MSA counties 100,000 or over",34,42,76,69,0,8,0,5,6,170,3,29,0,0,221
2018,MN,"Cities from 25,000 thru 49,999",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,FL,"MSA counties from 25,000 thru 99,999",9,17,44,22,1,7,0,0,18,37,1,28,0,0,92
2018,LA,"Non-MSA counties from 10,000 thru 24,999",4,9,8,12,0,3,0,1,4,13,1,11,0,0,33
2018,MD,"Cities under 2,500",0,2,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,KY,"Cities from 10,000 thru 24,999",5,1,0,4,0,0,0,0,3,5,2,0,0,0,10
2018,FL,"Cities from 2,500 thru 9,999",0,0,2,5,0,0,0,0,2,5,0,0,0,0,7
2018,MN,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MO,"Cities from 50,000 thru 99,999",1,1,3,3,0,0,0,1,1,5,0,1,0,0,8
2018,FL,"Cities from 250,000 thru 499,999",33,17,34,57,0,2,0,1,26,100,3,9,0,0,141
2018,LA,"MSA counties 100,000 or over",8,6,5,21,1,1,0,0,3,34,0,1,0,0,40
2018,TX,"Cities from 10,000 thru 24,999",0,1,2,2,1,0,0,0,0,4,0,0,0,0,5
2018,NJ,"Cities from 25,000 thru 49,999",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,CT,"Cities from 100,000 thru 249,999",3,5,3,16,0,0,0,0,16,10,0,1,0,0,27
2018,KY,"Cities under 2,500",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,KY,"Cities from 2,500 thru 9,999",1,1,1,3,0,0,0,0,1,3,1,1,0,0,6
2018,CA,"MSA counties 100,000 or over",6,2,7,3,0,0,0,1,10,5,1,1,0,1,18
2018,KY,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,WA,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
2018,NC,"Cities under 2,500",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MS,"Cities from 25,000 thru 49,999",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018,CA,"Cities under 2,500",1,0,0,1,0,0,0,0,0,2,0,0,0,0,2
2018,PA,"Cities from 50,000 thru 99,999",5,0,0,0,0,0,0,0,0,5,0,0,0,0,5
2018,MO,"Cities under 2,500",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,PA,"Cities under 2,500",0,2,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,TN,"Cities under 2,500",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,NB,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MN,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,MN,"Non-MSA counties under 10,000",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018,NB,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,ME,"Non-MSA counties under 10,000",1,0,5,10,0,0,0,0,0,16,0,0,0,0,16
2018,VA,"Non-MSA counties under 10,000",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,PA,"MSA counties from 25,000 thru 99,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,NY,"MSA counties under 10,000",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,VA,"Cities under 2,500",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2018,PA,"MSA counties under 10,000",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,IN,"MSA counties under 10,000",0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2018,MD,"MSA counties under 10,000",1,0,1,0,0,0,0,0,0,2,0,0,0,0,2
2018,KY,Non-MSA State Police,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,VA,"MSA counties under 10,000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2018,MD,"MSA counties under 10,000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,IN,"MSA counties under 10,000",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,MI,"MSA counties under 10,000",0,0,0,2,0,0,0,0,1,1,0,0,0,0,2
2018,PA,"MSA counties from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,WV,"MSA counties under 10,000",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2018,OR,"MSA counties under 10,000",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,WV,"MSA counties under 10,000",1,1,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,MA,"MSA counties from 10,000 thru 24,999",1,1,2,0,0,0,0,0,1,3,0,0,0,0,4
2018,PA,"MSA counties from 25,000 thru 99,999",0,3,0,0,0,0,0,0,0,3,0,0,0,0,3
2018,KY,Non-MSA State Police,3,1,1,1,1,1,0,0,1,2,0,1,0,0,6
2018,PA,"Non-MSA counties from 25,000 thru 99,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,VA,"Cities under 2,500",0,0,0,2,0,2,0,0,0,0,0,0,0,0,2
2018,PA,"MSA counties from 25,000 thru 99,999",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
2018,MI,"MSA counties under 10,000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,MD,"MSA counties under 10,000",0,0,0,3,0,0,0,0,0,3,0,0,0,0,3
2018,VA,"MSA counties under 10,000",5,0,0,0,0,5,0,0,0,0,0,0,0,0,5
2018,KY,Non-MSA State Police,0,2,0,2,0,0,0,0,1,0,1,2,0,0,4
2018,MD,"MSA counties under 10,000",0,0,1,4,0,0,0,0,3,2,0,0,0,0,5
2018,PA,"MSA counties from 25,000 thru 99,999",0,0,1,1,0,1,0,0,0,1,0,0,0,0,2
2018,VA,"MSA counties under 10,000",1,0,0,1,0,0,0,0,0,1,1,0,0,0,2
2018,OR,"MSA counties under 10,000",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,PA,"Non-MSA counties from 25,000 thru 99,999",3,0,0,0,0,0,0,0,1,2,0,0,0,0,3
2018,IN,"MSA counties under 10,000",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,PA,"Non-MSA counties from 25,000 thru 99,999",0,1,1,1,0,0,0,0,1,1,0,1,0,0,3
2018,KY,Non-MSA State Police,0,1,9,4,0,0,0,0,5,8,0,1,0,0,14
2018,OR,"MSA counties under 10,000",0,2,0,0,0,0,0,0,2,0,0,0,0,0,2
2018,OR,"Non-MSA counties under 10,000",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,IN,"Non-MSA counties under 10,000",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,PA,"Non-MSA counties from 25,000 thru 99,999",1,0,1,0,0,0,0,0,2,0,0,0,0,0,2
2018,PA,"MSA counties from 25,000 thru 99,999",2,0,0,2,0,0,0,0,0,0,2,2,0,0,4
2018,IN,"Non-MSA counties under 10,000",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,PA,"MSA counties from 25,000 thru 99,999",2,0,0,3,0,0,0,0,0,3,0,2,0,0,5
2018,OR,"MSA counties under 10,000",1,2,0,0,0,0,0,0,1,2,0,0,0,0,3
2018,KY,Non-MSA State Police,2,0,1,9,0,2,0,0,6,4,0,0,0,0,12
2018,IN,"Non-MSA counties under 10,000",0,0,0,2,0,0,0,0,0,0,1,1,0,0,2
2018,NY,"MSA counties under 10,000",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,KY,Non-MSA State Police,8,0,4,4,0,0,0,0,8,7,0,1,0,0,16
2018,PA,"MSA counties from 25,000 thru 99,999",5,0,2,5,0,0,0,0,2,2,1,7,0,0,12
2018,VA,"MSA counties under 10,000",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2018,VA,"MSA counties under 10,000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2018,PA,"MSA counties from 25,000 thru 99,999",2,0,3,1,1,1,0,0,3,1,0,0,0,0,6
